index,review,label
979,"This hotel went above and beyond to make our anniversary special. They surprised us with a room upgrade and a complimentary bottle of champagne. The decor was elegant, the atmosphere quiet and peaceful, and the restaurant served gourmet-level food. We didn’t want to leave!",positive
980,"The pictures online made the hotel seem much nicer than it is. Our room was outdated, with stained carpets and cracked tiles in the bathroom. Service was minimal, and we had to call twice just to get towels. The restaurant was closed for renovations without any prior notice. Very disappointing experience overall.",negative
981,Service was ok but they dont speak good english and slow.,negative
982,"Everything about this hotel was perfect. The check-in process was smooth, the staff were friendly and professional, and the facilities exceeded my expectations. The spa and pool area were particularly relaxing. I appreciated the eco-friendly initiatives throughout the property. A truly luxurious and memorable experience.",positive
983,"Everything about this hotel was perfect. The check-in process was smooth, the staff were friendly and professional, and the facilities exceeded my expectations. The spa and pool area were particularly relaxing. I appreciated the eco-friendly initiatives throughout the property. A truly luxurious and memorable experience.",positive
984,Room were clean but no towel and noisy neigbours ruin it.,positive
985,"It was a standard experience—neither great nor terrible. The bed was comfortable enough, and the location was convenient. I didn’t interact much with the staff, but check-in and check-out were straightforward. Would consider staying again for a short visit, but it wouldn't be my first choice.",neutral
986,"Everything about this hotel was perfect. The check-in process was smooth, the staff were friendly and professional, and the facilities exceeded my expectations. The spa and pool area were particularly relaxing. I appreciated the eco-friendly initiatives throughout the property. A truly luxurious and memorable experience.",positive
987,Room were clean but no towel and noisy neigbours ruin it.,positive
988,"I had an incredible stay at the hotel. From the moment I arrived, the staff greeted me warmly and offered complimentary drinks. The room was not only spacious and modern but also immaculately clean. The bed was extremely comfortable, and the view from the balcony was breathtaking. Breakfast offered a wide variety of delicious options. I would definitely return!",positive
